"","GSM2183532_NTak_LBOV_Ext_Biopsy_ATR10_HG133_2-a1.CEL.gz","GSM2183533_NTak_LBOV_Ext_Biopsy_ATR11_HG133_2-a1.CEL.gz","GSM2183534_NTak_LBOV_Ext_Biopsy_ATR18_HG133_2-a1_2.CEL.gz","GSM2183535_NTak_LBOV_Ext_Biopsy_ATR9_HG133_2-a1.CEL.gz","GSM2183536_NTak_LBOV_Ext_Biopsy_ATR9_2_HG133_2-a1.CEL.gz","GSM2183537_NTak_LBOV_Ext_Biopsy_2005scoop30_HG133_2-a1.CEL.gz","GSM2183538_NTak_LBOV_Ext_Biopsy_2005scoop37_HG133_2-a1.CEL.gz","GSM2183539_NTak_LBOV_Ext_Biopsy_2000HSOA10_HG133_2-a1.CEL.gz","GSM2183540_NTak_LBOV_Ext_Biopsy_2003OA11_HG133_2-a1.CEL.gz","GSM2183541_NTak_LBOV_Ext_Biopsy_2003OA12_HG133_2-a1.CEL.gz","GSM2183542_NTak_LBOV_Ext_Biopsy_2003OA17_HG133_2-a1.CEL.gz","GSM2183543_NTak_LBOV_Ext_Biopsy_2003OA18_HG133_2-a1.CEL.gz","GSM2183544_NTak_LBOV_Ext_Biopsy_2005scoop32_HG133_2-a1.CEL.gz","GSM2183545_NTak_LBOV_Ext_Biopsy_2005scoop36_HG133_2-a1.CEL.gz","GSM2183546_NTak_LBOV_Ext_Biopsy_2006scoop48_HG133_2-a1.CEL.gz","GSM2183547_NTak_LBOV_Ext_Biopsy_LUMC3_HG133_2-a1.CEL.gz","GSM2183548_NTak_LBOV_Ext_Biopsy_LUMC59_HG133_2-a1.CEL.gz"
"1565535_x_at",4.54000884584128,4.54975249456994,4.41279857097274,5.35395699581235,4.55505422470143,4.59236760806282,4.52032968487245,4.32385234958422,4.4006099271232,4.28327319874959,4.15557216446767,4.45096298627217,4.26895604452109,4.68820373454498,4.42144396756882,4.74113680036412,4.60579720132608
"1565537_at",5.93797806763825,6.77530854977585,5.96924266164857,5.92751684961325,5.80214776148256,6.85724779681455,6.46577003065508,6.201446092012,5.93797806763825,5.65713091113786,5.57829255414307,5.57921241242623,6.61746238755846,5.79210743878818,6.28561722076209,7.84417860089957,5.17522257050464
"1565544_at",3.79910975832386,3.86544426179407,3.61333510888046,3.33000291772637,3.52350159315858,3.54615774479391,3.30876055188619,3.21336478030679,3.21906409440838,3.24164224047272,3.19965985018191,3.33000291772637,3.33000291772637,3.33000291772637,3.38218399583008,3.2887542505864,3.0251404665929
"1565546_at",3.13389202212044,3.29903810449158,3.38126394722135,3.74610174850425,3.3305471894708,3.35308074017986,3.35640644378826,3.12360158645026,3.03911670019374,3.11933618023057,2.9562778318991,3.28102489459066,3.43392952243217,3.3097794136551,3.31554083842757,3.44278559736831,3.18629363809864
"1565549_at",4.39197848617838,4.42188059034422,4.25598887075675,4.23368890436209,4.76691313681232,4.91930938220801,4.49731727859869,4.60280757611469,4.46587127155364,4.19812266414253,4.32230909682893,4.30379391016307,4.58803236814254,4.75955569068438,4.42188059034422,4.48499061273162,4.13049919175691
"1565554_at",4.40769982151048,5.17970495323734,4.33288359312257,4.64277702655657,3.79020130782124,4.27071805016467,4.39331873073128,4.48807184194156,4.1865774028862,4.31498826436566,4.04627843258505,4.2139951814204,4.16843278828435,4.14186843005194,4.38845870200825,5.20924708349066,4.58929120878955
"1565556_at",4.43328509738954,4.8907056511972,4.40772520519255,4.38796211927088,4.37012083802404,4.59924468089263,4.66596612340372,4.37012083802404,4.13186122543952,4.02797410852922,4.00386431781151,4.01000041805932,4.41144283218348,4.37012083802404,4.23618614768292,4.61359246006982,3.9866737724825
"1565557_at",3.92154339568606,3.93290501379774,3.753525867302,3.79990552812002,3.91049817490381,4.08494320118034,3.80469085910718,3.82782991556814,3.69112747856076,3.50938504391998,3.61114642472889,3.80737971252748,3.86617618534604,3.94367279594829,4.11601591526736,3.70713696749663,3.70666787463879
"1565558_at",4.87035584471042,4.57723184211699,4.61283893306635,4.38056669988574,4.9862422007021,5.53604980700666,4.9737257175162,4.80387966561394,4.59281107455906,4.49970993043187,4.30810705313761,4.71708053272325,5.22481497362171,4.95609128369727,4.71708053272325,4.57650017420059,3.83294385066429
"1565559_at",3.94382240659922,4.94069301067149,4.08048511452312,4.42756484068809,4.29636563653318,4.71354410938603,4.13688112594893,4.16370261385927,3.89405187382677,3.55495717821264,3.71829798937556,3.86681935582609,4.43236415545445,4.05450043422297,4.03040992809001,5.49212866481099,3.74629925257815
"1565562_at",6.27999540871567,6.48989545254447,6.25590077907203,6.03800236646741,6.12855647924328,6.7858300239308,6.31958320059085,6.14220156071554,6.08521831815984,5.89235494976606,5.59340415228538,5.67895320250066,6.45740539121527,6.1143785606501,5.96799017453056,6.63933946420058,6.04173025935329
"1565563_at",2.9176685225478,2.89149420697979,3.05377467124993,3.09264324185994,3.00507463000117,3.07537270620801,2.99159454344411,2.99622901872065,2.99783289237564,2.96520516184835,3.02682638403189,3.08045506766457,2.88296113302786,3.02250414855917,2.94162248355398,3.04533284960561,2.84648991175811
"1565565_at",2.81457610606574,3.14580424828247,2.94162248355398,2.96685332518489,2.99077984813331,3.22711339456164,3.27349794089252,2.83672036463628,2.96062953344257,2.95562481226138,2.78507708340152,2.8481063023838,2.94463289176482,3.13534782850615,2.96659438955792,2.86120796020325,2.75207406514767
"1565566_a_at",3.85876602226069,3.84671164926184,4.35452683364433,4.82070084817246,4.84032379720514,4.11645189285652,4.23737142359193,4.85451257504584,4.53838296955575,4.53013112972131,5.26965087890578,4.76839327212764,5.00496913473734,5.24959628620526,4.10348037500284,4.15152366763578,3.80122076684991
"1565567_at",4.21773467081787,4.23968817568468,4.00946439824537,4.75400506885331,5.26800386959007,4.63996395097246,5.07988882240662,5.61644075223797,5.4475645971532,5.4221046628414,6.02229220688781,5.51171622704452,5.49399221210338,5.90324450721849,4.22314016732215,4.08540675968663,3.77390037306876
"1565576_at",3.49319522611325,3.74029717991125,3.64637076906189,3.52960514286574,3.58040588335831,4.12390299016815,3.64709866856341,3.86084071995608,3.69098189912112,3.34341162996733,3.54082651510105,3.39360574355354,4.09712455540921,3.51943202827571,3.49952421835312,3.62455681781036,3.23256479399632
"1565577_s_at",4.26210525514525,3.86112540969756,3.90986719904001,3.6422661312864,3.90854145551907,3.95163741955526,4.19528495554603,4.17873386761058,4.04401294045213,4.76019235087671,4.53446895129944,4.6866638509059,3.7357701078696,4.22384836745803,5.14329283351162,3.92116485989593,3.81818363410824
"1565578_at",3.20895671389868,3.30173018695227,3.08433331227314,3.28538198929931,3.4877839622961,3.44966313390812,2.97626205559216,3.06387343923532,3.20165791533354,3.04178388479405,3.06655379583177,3.15889370704305,3.30788569200748,3.33831871585784,3.11768918348068,3.06215965230884,2.94579455676051
"1565579_at",3.70101019094789,3.57397031928725,3.45605082108291,3.43770111682094,3.74171061264994,4.39608494636341,3.6990910669066,3.99129394782626,3.70854582986949,3.47134286725196,3.61595112945314,3.62839897097063,3.70101019094789,3.71102384815728,3.78516462814492,3.96924818797123,3.89747571379741
"1565580_s_at",4.30912825347087,4.3562480185149,4.14069451201544,4.33267499219464,4.37805474802879,4.47038604855837,4.3453890885909,4.45257835675487,4.30345119901269,4.25481659816862,4.08213985605176,4.09254699202899,4.58766331337339,4.02651382187654,4.06475619913971,4.66874582454361,4.09687869948242
"1565581_at",3.45685443320491,3.56758682749319,3.45253083125693,3.84688721325442,3.5602736920791,3.72221994168118,3.5602736920791,3.86968784922989,3.40552597147546,3.32473216806607,3.5602736920791,3.58218653008798,3.7712321871881,3.6145502930701,3.66119192584698,3.59883292376398,3.07733670411521
"1565582_at",3.9497621983127,4.35950652198149,3.95876806900797,3.9506205312652,3.93248001707307,4.32003504317151,4.06189374523225,4.06191022519537,4.02982449920202,3.83325272977094,3.80517075367302,3.70795189082462,4.11647225266817,3.95810157354782,4.17833021938222,4.08351762961521,3.78102421902444
"1565583_at",5.30173891892437,5.38510151623425,4.91739674098936,5.68443007719275,5.54347167450865,5.94647722746638,5.29885172209737,5.0572241863203,4.99282305828196,4.73562978216524,4.8634311612137,4.97789429727341,5.24766981620121,5.36928332362564,5.14961923507444,5.34955242656024,4.88916921518558
"1565585_at",3.37896940773072,3.47177342571704,3.21247371585516,3.48308252529639,3.16721054807592,3.71253770326404,3.40687595579224,3.41060498700527,3.29562522967812,2.91717682595262,3.25070834923589,3.31967612955611,3.16465331986339,3.58828657379287,3.20621528490797,3.45539338749561,3.34898407387915
"1565587_at",4.69720465626767,4.59759285352014,4.28989765229156,4.52491028496768,4.597885566258,4.79002812178594,4.66132445572848,4.44870101798477,4.38008263343573,4.38908262622723,4.45477187580961,4.42404817685661,4.81593992823985,4.52491028496768,4.51138950762686,4.86141393953404,4.58753186513563
"1565588_at",3.45302325488567,3.37818215135298,3.70105050151973,3.61767817154025,3.41686499863021,3.49094121976729,3.59359715356323,3.47016305130662,3.42644989262281,3.35542439097601,3.25488519620683,3.21572578125398,3.71260087419687,3.25051592508119,3.38218399583008,3.84600786983532,3.29736936727492
"1565595_at",4.74372180626449,5.14963316612299,5.29017570224692,5.03418420925435,5.21558897072833,5.5786978177353,5.34793451582915,5.20203122283453,4.77381117634567,4.87846564157384,4.74440705223083,4.87571102079302,5.24923118269628,5.35762865198135,4.93212342953406,5.27747444038762,4.35950652198149
"1565596_at",3.16259318660286,3.71345842947863,3.02506438499181,3.23430167461759,3.51985904408729,3.14028179499592,3.07461910128059,3.16157839771864,3.14028179499592,3.05269091647386,3.20907083298668,3.11058279838694,3.01280921055972,3.02762210163859,3.2621905658405,3.10275449268489,3.14028179499592
"1565597_at",4.28021935990219,3.86629532715607,3.68035051845202,3.94147565330514,4.4717504250463,4.66005471280856,4.23759794267747,4.12943574180543,4.15025374228981,3.74054800931837,4.42088340844862,3.79760258467954,4.55496206978033,4.35334058077246,3.89259451562612,3.62782517325408,3.69599091192409
"1565598_at",4.30910909996169,3.47329606360031,4.49149060760181,4.49421521042486,5.37434213135828,4.87621950249565,5.73942270833577,4.33686564663238,5.11868948605569,4.7364859853831,5.86306503176434,5.47549193632153,5.91736422639098,5.34036546892829,4.05736406587572,4.20456271228879,4.44868977688574
"1565599_at",3.69827362448687,3.94764182567874,3.67176153087703,4.07821194647527,4.54856859331845,5.43717186053492,5.0217545138831,3.97748514166225,4.3193010003968,3.63233341486684,3.94764182567874,3.48361004781682,4.31086206682506,4.45166310070741,3.65436058675654,3.57136945238634,3.59397126971233
"1565601_at",3.36638750728617,3.21915897485766,3.30066116878431,3.17555158914274,3.55947449575755,3.63700026827039,3.32471340404533,3.29680275168872,3.18561236559701,3.40531800237592,3.37209262666377,3.50219672069554,3.30197185483883,3.23074672281263,3.33831871585784,3.55286036865886,3.12586529669928
"1565602_at",3.3530369158211,3.47329606360031,3.75274357687548,3.65944610638538,3.39853260302333,3.62858039896754,4.20784643349195,3.56994652742987,3.54271181643659,4.0553944910405,3.74768424257391,3.68830741640322,3.62858039896754,3.62858039896754,3.5209738925575,3.62858039896754,3.17458093317728
"1565603_at",6.5741828233293,7.00377663067907,6.39959286137871,6.74158299194556,6.4391546922329,7.35757655930691,6.53173135679894,6.49136522158686,6.52017876971434,6.25303108204306,5.93147026745625,6.13336070221359,6.50588388712419,6.57893777389027,6.26431731606522,6.89764224303981,6.24691971247719
"1565604_at",4.62726126791291,4.35819284035009,4.50033726340767,4.7690926834645,4.58934127644729,4.86860465318412,4.76957798220618,4.90262284689072,4.60724857956321,4.50450682642643,4.58934127644729,4.63463030083719,4.44146231900818,4.6664972310317,4.36360195502493,4.5342050933419,4.46421797954694
"1565608_at",3.47460763094746,3.59020799199198,3.52215524431597,3.36520378929943,3.53042629290301,4.08633728594754,3.45140645644322,3.319234659459,3.47126942968409,3.4825541684568,3.56123117942873,3.55481029703497,3.58052996269237,3.52215524431597,3.4602197300244,3.52215524431597,3.61972009226174
"1565610_at",3.66133634207089,3.5900704670457,3.53092461796595,3.72873006202691,3.77711629460218,4.14160663890969,3.68001288183757,3.91256659048503,3.72873006202691,3.744062003763,3.47451787746905,3.56249758228775,3.67767864486027,3.86145716304576,3.73876153738965,3.572167790941,3.61881667512342
"1565611_at",6.76828074651364,7.74636536672745,6.97812126317448,6.9609193881815,6.90384753351421,7.65750794607396,6.95254029377995,6.87593563186458,6.51062921189366,6.47583473821082,6.73359410478947,6.50589546739426,7.04760888136251,7.0139821251025,6.78505988514698,6.98322761213106,6.60665280631557
"1565612_at",4.28563942758828,4.58115107337378,4.42012122535888,4.78543387454943,4.42380339724047,5.08871305428809,4.3346419708388,4.50506444314128,4.21662194036609,3.84620756952361,4.29148553396167,3.78420678887287,4.52092762013807,4.66604767863754,4.34767770781416,4.42012122535888,4.22459989338838
"1565613_at",3.70073088424772,3.6289299107574,3.41494143113671,3.77083059414485,3.5804508857029,4.03568355971584,3.51848374808568,3.61754361233147,3.54872604358028,3.42440108617556,3.40687595579224,3.56214497774608,4.03824926705055,3.51847902667666,3.57277694345827,3.65937473712695,3.45152537611422
"1565614_at",3.21568958482725,3.07545000357928,2.89371504279891,3.0637303157649,3.1409023620019,3.1409023620019,3.36206254847307,3.0548115221596,3.1409023620019,3.30228603250331,3.54736490376178,3.30879385702805,3.21804304831243,3.11418130883149,3.254392899862,3.32326118786307,3.34890904101628
"1565616_at",3.12768779815436,3.27092499590182,3.24799130231589,3.58779933482445,3.15993740795992,3.16566623268282,3.19367813328053,3.22589455760077,3.07634341071242,3.16087860521836,3.19367813328053,3.07403043959149,3.19367813328053,3.20641858372273,3.21621998403358,3.17134719065921,3.19367813328053
"1565617_at",4.7690926834645,5.20633351334376,5.15907349711357,5.14259545451747,4.7690926834645,5.30324021821518,4.71193158578767,5.12307085531577,4.62926450611074,4.23325565348055,4.7690926834645,4.39118032858685,4.8930702250448,4.80073788791035,4.48166311132851,5.43264107113805,4.61277341888028
"1565618_at",4.34013947914071,4.44331235198386,4.20429239976525,4.52166296141051,4.11725329811068,4.76497803355577,4.47459226118468,4.52046178125409,4.32302675133307,3.95044006254884,4.03542150137981,3.95932881519829,4.35950652198149,4.36372411901987,4.07261892653237,4.34442138945817,4.09249220126393
"1565620_at",4.53441063829069,4.16046939965695,4.73911785990319,4.65683851707123,5.20856410881882,6.0595458718366,5.24077846546427,4.93262189377553,4.64204524369381,5.00287383054743,4.85000454267203,5.55458559930054,5.68464245295868,5.00059912449995,4.49326333820668,4.56304923188965,4.04542620298158
"1565621_at",3.32978811330599,3.60752852383746,3.30481424670587,3.35613808012487,3.39507510467889,3.41853999690873,3.39507510467889,3.41978582217254,3.27401386783852,3.21029940023528,3.39507510467889,3.08894500317604,3.52941519010434,3.57718725637908,3.38031273940994,3.49294665910476,3.39507510467889
"1565627_a_at",6.69597389149082,6.79866343314167,7.00828042038262,7.90806563745562,8.24821003628665,7.76428592131744,8.77740978953154,6.95274374276427,7.71441198348508,7.9331844281996,7.53758325701741,7.67542963817043,7.54131359122451,7.53700513915753,6.60852439580662,8.09141406122605,7.27694308848239
"1565628_at",4.1440102415411,4.19652094815028,4.25904345814504,4.34574301154726,4.02003740390069,4.28910224263524,4.98037207985801,4.661432619126,4.73002788671741,5.00230439297738,4.92785480980607,4.71611827427645,4.5358307813373,4.42010146161958,3.81535671174949,4.2815537231757,4.42786600276566
"1565633_at",3.0704286238957,3.34315475210974,3.1247756664878,3.2138047961754,3.42035692011553,3.38363974639841,3.44737160409845,3.68310909196175,3.36625039756427,3.26963804759439,3.25266106575349,3.12731871519793,3.40907755199871,3.43995238778778,3.32121830568789,3.1937251019738,3.27606365131735
"1565635_at",3.41700607786404,3.40222645779798,3.35773304103113,3.37015982634397,3.40222645779798,3.70767248054223,3.49293107721352,3.74165810742739,3.47905534577657,3.28765864163713,3.37032305705576,3.34927955476324,3.60276837958881,3.53452326809332,3.24456328519638,3.40073520670129,3.35631624583727
"1565637_at",3.34555033700511,3.35014818215488,3.20746212707161,3.45192704390804,3.53890433123757,3.306620181347,3.44419442883708,3.49147294916308,3.14202987153759,3.03070360661402,3.3925635091609,3.2450757171181,3.48439536645237,3.37303734771974,3.15088071045343,3.35014818215488,3.3880629066673
"1565638_at",4.31406051427984,4.28804122023445,4.46727740003923,4.6055906093669,4.80718422913209,4.44024510182248,5.59613103898473,4.50442230287533,4.58953411567921,5.52067437458052,5.24699574651068,5.51838421208016,5.05864356639645,5.44455076818988,4.40214208632793,4.31688752346111,4.73308630061159
"1565639_a_at",7.51766717622541,7.14730953662213,7.40786507136478,8.89634500690461,9.08619381225828,7.8866878618686,8.91676809792068,7.45293101604944,7.77189671344748,8.30097122501527,8.45158657027408,8.74855361992142,8.66197866875069,8.93540288158278,6.88622386135021,7.23172704480201,7.88808513978709
"1565641_at",6.57207553365486,7.17788778506705,6.22314913591823,6.48633308729089,6.57138061773389,7.44035408637044,6.48903372459826,6.39692456583705,6.12513837817272,5.99257634158063,6.36513087176676,6.23090040961897,7.16375453383336,6.43455282191359,6.38412037189022,6.73146541166381,6.14433604256465
"1565644_at",3.8229310141397,3.87921682674191,3.85625001305732,4.27864774039515,4.02270640035298,4.18307571236756,3.72221994168118,4.08107214637196,3.76213959140822,3.67341582742047,3.9016540120487,3.66669369057515,3.75700195280737,3.8229310141397,3.79077350678551,3.62420929995199,3.44643125660817
"1565650_at",3.16107524737436,3.10704701804688,3.27548793488633,3.22200700171104,3.29439933044569,3.9252943458665,3.32046212162605,3.21856137120033,3.12791691110758,2.9645200036554,2.99319598394913,2.96064278107328,3.36502461910987,3.20796525181477,3.20405584356432,3.24641772540302,3.10573517922326
"1565651_at",4.26509707251279,4.3294075991139,4.09634496723096,4.04583672771924,3.9358055992936,4.20849243993217,4.64049843925305,4.17216957326473,4.05788969896567,4.20849243993217,4.17662255371796,4.11829548636688,4.20849243993217,4.14732390301598,3.98308682474604,4.64352768715654,5.4468295431273
"1565653_at",3.01759677702556,3.02052224246045,3.18656368499713,3.18132374729243,3.02052224246045,3.30798987667409,3.17428252065178,3.18822643984207,2.90942001196541,2.91813614499556,3.05547351765173,3.05547351765173,3.24723256324651,3.05547351765173,2.86620314376309,3.19265086578119,2.95990101466437
"1565656_x_at",3.17293815182114,3.42265871753745,3.14913922775491,3.30466821829938,3.47843277136878,3.84059959900212,3.86977305558991,3.39389336826044,3.23329407802842,3.11606224530192,3.20364267778306,3.30223936036253,3.54969926100486,3.30466821829938,3.21122104612321,3.57365098599338,3.15639175141962
